name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
west bengal,2001-12-02,27.7,14.1,19.8,26.9,14.1,19.7,13.2,74.1,,0,0,,,,,5.4,320,1012.5,0,2,,,,,2001-12-02T06:00:29,2001-12-02T16:51:10,0.52,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-03,27.1,14.1,19.3,26.8,14.1,19.2,13.3,71.8,,0,0,,,,,11.2,320,1013.3,0,2,,,,,2001-12-03T06:01:10,2001-12-03T16:51:17,0.54,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-04,27.2,14.1,19.8,26.8,14.1,19.8,13.2,70.2,,0,0,,,,,0,,1012.6,5.7,1.9,,,,,2001-12-04T06:01:50,2001-12-04T16:51:25,0.58,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-05,28.1,14.2,19.8,27.5,14.2,19.7,13.2,69.7,,0,0,,,,,3.6,295,1012.4,0,2,,,,,2001-12-05T06:02:30,2001-12-05T16:51:35,0.63,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-06,28.4,14.1,19.4,27.9,14.1,19.3,14.1,75,,0,0,,,,,3.6,320,1013.1,0,2,,,,,2001-12-06T06:03:09,2001-12-06T16:51:46,0.68,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-07,29.1,14.1,21.9,28.2,14.1,21.7,13.9,65,,0,0,,,,,3.6,320,1013.1,0,2,,,,,2001-12-07T06:03:49,2001-12-07T16:51:58,0.74,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-08,28.4,15.7,20.8,27.9,15.7,20.8,15.2,73.3,,0,0,,,,,0,,1012.5,0,2,,,,,2001-12-08T06:04:28,2001-12-08T16:52:12,0.79,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-09,29.1,14.7,19.4,28.5,14.7,19.3,15,76.2,,0,0,,,,,3.6,180,1014.6,0,1.7,,,,,2001-12-09T06:05:06,2001-12-09T16:52:27,0.85,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-10,27.8,15.1,19.8,28,15.1,19.8,15.1,76.2,,0,0,,,,,9.4,110,1015.7,0,1.9,,,,,2001-12-10T06:05:44,2001-12-10T16:52:43,0.9,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-11,28.1,16.7,21.2,28.6,16.7,21.3,16.5,76.5,,0,0,,,,,13,256.7,1015.2,0,1.8,,,,,2001-12-11T06:06:22,2001-12-11T16:53:01,0.94,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-12,27.1,15.7,19,26.8,15.7,19,14.5,78.4,,0,0,,,,,3.6,340,1015.6,0,2,,,,,2001-12-12T06:06:59,2001-12-12T16:53:19,0.97,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-13,25.4,15.1,19.1,25.4,15.1,19.1,16.1,84.4,,0,0,,,,,5.4,243.3,1017.1,10,1.6,,,,,2001-12-13T06:07:36,2001-12-13T16:53:39,0.99,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-14,25.1,15.2,18.8,25.1,15.2,18.8,15.5,82.8,,0,0,,,,,3.6,230,1017.3,25,1.8,,,,,2001-12-14T06:08:12,2001-12-14T16:54:01,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2001-12-15,26.1,14.1,19.3,26.1,14.1,19.3,14.6,74.5,,0,0,,,,,7.6,316.7,1017.1,10,2,,,,,2001-12-15T06:08:47,2001-12-15T16:54:23,0,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-16,26.1,14.4,18.7,26.1,14.4,18.7,13.5,74.7,,0,0,,,,,3.6,360,1016.4,0,1.8,,,,,2001-12-16T06:09:22,2001-12-16T16:54:47,0.01,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-17,25.7,13.4,18.5,25.7,13.4,18.5,13.2,73.8,,0,0,,,,,7.6,320,1017.8,0,1.8,,,,,2001-12-17T06:09:56,2001-12-17T16:55:11,0.04,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-18,25.7,12.2,17.9,25.7,12.2,17.9,12.7,74.4,,0,0,,,,,7.6,335,1018.2,0,1.6,,,,,2001-12-18T06:10:30,2001-12-18T16:55:37,0.07,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-19,25.2,13.7,18.5,25.2,13.7,18.5,14.9,80.6,,0,0,,,,,7.6,270,1017.9,6.3,2,,,,,2001-12-19T06:11:02,2001-12-19T16:56:04,0.1,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-20,24.1,15.4,19.2,24.1,15.4,19.2,14.7,76.6,,0,0,,,,,9.4,220,1017.9,35.7,2,,,,,2001-12-20T06:11:34,2001-12-20T16:56:32,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,42809099999
west bengal,2001-12-21,23.2,17.1,19.1,23.2,17.1,19.1,14.3,74.4,,0,0,,,,,5.4,325,1018.8,65,2,,,,,2001-12-21T06:12:05,2001-12-21T16:57:01,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2001-12-22,24.1,14.1,18,24.1,14.1,18,12.1,70.9,,0,0,,,,,9.4,356,1018.4,55,1.9,,,,,2001-12-22T06:12:35,2001-12-22T16:57:31,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2001-12-23,25.7,13,18.6,25.7,13,18.6,12.3,70,,0,0,,,,,11.2,346.7,1017.6,8.6,2,,,,,2001-12-23T06:13:04,2001-12-23T16:58:02,0.28,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-24,25.1,13.9,18.3,25.1,13.9,18.3,12.5,72.3,,0,0,,,,,5.4,350,1017.1,33.8,2,,,,,2001-12-24T06:13:32,2001-12-24T16:58:34,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2001-12-25,25.1,12.1,17.7,25.1,12.1,17.7,11.2,70.1,,0,0,,,,,7.6,320,1017,11.3,2,,,,,2001-12-25T06:13:59,2001-12-25T16:59:06,0.37,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-26,25.7,11.4,18.3,25.7,11.4,18.3,11.5,68.8,,0,0,,,,,7.6,333.3,1018.5,1.4,2,,,,,2001-12-26T06:14:26,2001-12-26T16:59:40,0.41,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-27,25.1,13,17.2,25.1,13,17.2,11.4,71.7,,0,0,,,,,5.4,360,1019.7,0,2,,,,,2001-12-27T06:14:51,2001-12-27T17:00:14,0.45,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-28,26.4,12.7,19.2,26.4,12.7,19.2,11.5,65.7,,0,0,,,,,7.6,340,1020.2,8.3,2,,,,,2001-12-28T06:15:15,2001-12-28T17:00:49,0.48,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-29,26.1,12.4,18.6,26.1,12.4,18.6,10.9,65.2,,0,0,,,,,3.6,50,1017.9,8,2,,,,,2001-12-29T06:15:38,2001-12-29T17:01:25,0.49,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2001-12-30,25.4,13.4,18.2,25.4,13.4,18.2,11.4,68.1,,0,0,,,,,7.6,243.3,1017.3,46.3,2,,,,,2001-12-30T06:16:00,2001-12-30T17:02:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2001-12-31,25.1,13,18.1,25.1,13,18.1,11.5,68.6,,0,0,,,,,7.6,275,1017.7,27.5,2,,,,,2001-12-31T06:16:20,2001-12-31T17:02:39,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
