name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
west bengal,2008-01-31,19.1,13,15.3,19.1,13,15.3,12.4,83.5,,0,0,,,,,11.2,308.5,,60,1.7,,,,,2008-01-31T06:16:22,2008-01-31T17:23:36,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-02-01,23.1,12.1,16.3,23.1,12.1,16.3,12,78.7,,0,0,,,,,11.2,323.6,,12.1,1.4,,,,,2008-02-01T06:16:00,2008-02-01T17:24:15,0.86,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-02,22.1,10.1,15.7,22.1,10.1,15.7,8.9,68.2,,0,0,,,,,11.2,260.8,,2.5,2.2,,,,,2008-02-02T06:15:38,2008-02-02T17:24:54,0.9,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-03,23.1,10.1,16.1,23.1,10.1,16.1,9.5,68.7,,0,0,,,,,9.4,146.3,,0,2.1,,,,,2008-02-03T06:15:14,2008-02-03T17:25:33,0.94,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-04,25.1,11.1,18.1,25.1,11.1,18.1,11.9,70.6,,0,0,,,,,7.6,113.8,,17.4,2,,,,,2008-02-04T06:14:49,2008-02-04T17:26:12,0.97,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-05,28.1,14.1,21.1,28.3,14.1,21.1,15.6,73.2,,0,0,,,,,7.6,108.6,,32.9,2,,,,,2008-02-05T06:14:23,2008-02-05T17:26:50,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-02-06,29.1,19.1,23.5,30.4,19.1,23.7,18.7,76.1,,0,0,,,,,5.4,132.5,,60.9,1.8,,,,,2008-02-06T06:13:55,2008-02-06T17:27:27,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-02-07,30.1,19.1,24,30.9,19.1,24.2,17.7,69.5,,0,0,,,,,7.6,197.1,,39.6,2.2,,,,,2008-02-07T06:13:26,2008-02-07T17:28:05,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-02-08,29.1,18.1,23.3,29.5,18.1,23.4,16.7,68.8,,0,0,,,,,11.2,169,,51.7,2.6,,,,,2008-02-08T06:12:57,2008-02-08T17:28:41,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-02-09,23.1,19.1,21.1,23.1,19.1,21.1,18.4,85.1,,0,0,,,,,11.2,290,,79.1,1.8,,,,,2008-02-09T06:12:26,2008-02-09T17:29:18,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-02-10,24.1,17.1,20.5,24.1,17.1,20.5,13.6,67.4,,0,0,,,,,16.6,333.3,,25,2.8,,,,,2008-02-10T06:11:53,2008-02-10T17:29:53,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-02-11,25.1,15.1,19.6,25.1,15.1,19.6,10.6,58.5,,0,0,,,,,9.4,250,,5.3,3,,,,,2008-02-11T06:11:20,2008-02-11T17:30:29,0.11,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-12,27.1,12.1,18.6,26.5,12.1,18.6,11.3,67,,0,0,,,,,13,286.2,,13.8,2.7,,,,,2008-02-12T06:10:46,2008-02-12T17:31:04,0.16,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-13,25.1,13,18.1,25.1,13,18.1,10.4,65.4,,0,0,,,,,16.6,262.5,,5.2,2.6,,,,,2008-02-13T06:10:10,2008-02-13T17:31:38,0.21,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-14,24.1,11.1,17.6,24.1,11.1,17.6,8.1,58.2,,0,0,,,,,14.8,307.9,,1.3,2.7,,,,,2008-02-14T06:09:34,2008-02-14T17:32:12,0.27,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-15,25.1,10.1,16.4,25.1,10.1,16.4,9.4,68.5,,0,0,,,,,11.2,278.3,,1.4,2.2,,,,,2008-02-15T06:08:56,2008-02-15T17:32:46,0.33,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-16,28.1,12.1,19.4,26.9,12.1,19.2,10.3,62.6,,0,0,,,,,13,290,,0,2.4,,,,,2008-02-16T06:08:17,2008-02-16T17:33:19,0.38,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-17,29.1,14.1,20.7,27.7,14.1,20.6,12,62.1,,0,0,,,,,9.4,215.7,,0,2.4,,,,,2008-02-17T06:07:38,2008-02-17T17:33:51,0.42,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-18,29.1,15.1,22.2,28.9,15.1,22.2,15.7,69.3,,0,0,,,,,11.2,158.2,,18.6,2.5,,,,,2008-02-18T06:06:57,2008-02-18T17:34:23,0.46,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-19,31.1,19.1,24.4,31,19.1,24.5,18.7,73.2,,0,0,,,,,18.4,160,,54.2,3.3,,,,,2008-02-19T06:06:16,2008-02-19T17:34:55,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-02-20,26.1,17.1,20.9,26.1,17.1,20.9,16.7,77.5,,0,0,,,,,16.6,80,,73.2,3.4,,,,,2008-02-20T06:05:34,2008-02-20T17:35:26,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-02-21,26.1,15.1,19.7,26.1,15.1,19.7,15.1,76.8,,0,0,,,,,14.8,263.3,,18.7,2.5,,,,,2008-02-21T06:04:50,2008-02-21T17:35:56,0.5,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-22,28.1,15.1,20.4,27.5,15.1,20.4,14.4,71.2,,0,0,,,,,5.4,216,,0,2.3,,,,,2008-02-22T06:04:06,2008-02-22T17:36:27,0.52,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-23,29.1,15.1,22.1,28.6,15.1,22,14.8,66.7,,0,0,,,,,11.2,121.8,,0,2.6,,,,,2008-02-23T06:03:21,2008-02-23T17:36:56,0.53,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-24,31.1,17.1,23.6,30.4,17.1,23.5,16.6,69.3,,0,0,,,,,16.6,140.7,,2.6,2.6,,,,,2008-02-24T06:02:35,2008-02-24T17:37:26,0.56,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-25,32.1,20.1,24.9,33.6,20.1,25.3,19.5,73.9,,0,0,,,,,13,170,,20.9,2.8,,,,,2008-02-25T06:01:49,2008-02-25T17:37:54,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-02-26,28.1,20.1,24.2,27.5,20.1,24.1,15.6,62.3,,0,0,,,,,13,273.8,,18.6,2.8,,,,,2008-02-26T06:01:02,2008-02-26T17:38:23,0.64,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-27,28.1,17.1,22.3,27.3,17.1,22.1,12.5,56.8,,0,0,,,,,14.8,274.7,,5.4,2.8,,,,,2008-02-27T06:00:14,2008-02-27T17:38:51,0.68,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-28,29.1,16.1,22,27.7,16.1,21.7,11.6,56.9,,0,0,,,,,11.2,280,,0,2.7,,,,,2008-02-28T05:59:25,2008-02-28T17:39:18,0.73,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-02-29,29.1,15.1,21.5,28,15.1,21.2,12.1,59.6,,0,0,,,,,13,323.3,,0,2.5,,,,,2008-02-29T05:58:36,2008-02-29T17:39:46,0.77,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-03-01,30.1,17.1,23.9,31.4,17.1,24.2,17.9,71,,0,0,,,,,11.2,126.4,,31.3,2.7,,,,,2008-03-01T05:57:45,2008-03-01T17:40:12,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-02,30.1,20.1,25.6,32,20.1,26.2,20.4,74.4,,0,0,,,,,14.8,118.9,,41,2.2,,,,,2008-03-02T05:56:55,2008-03-02T17:40:39,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-03,31.1,23.1,26.3,34.7,23.1,27.2,21.7,77.3,,0,0,,,,,11.2,138.9,,35,2.5,,,,,2008-03-03T05:56:04,2008-03-03T17:41:05,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-04,31.1,24.1,26.5,34.7,24.1,27.7,22.1,77.8,,0,0,,,,,13,137.9,,53.8,2.8,,,,,2008-03-04T05:55:12,2008-03-04T17:41:30,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-05,34.1,21.1,27.1,35.9,21.1,27.9,20.9,71.5,,0,0,,,,,11.2,102.3,,29.6,3,,,,,2008-03-05T05:54:19,2008-03-05T17:41:56,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-06,32.1,23.1,27.2,34.3,23.1,28.2,21.2,71.4,,0,0,,,,,9.4,123.3,,48.3,3,,,,,2008-03-06T05:53:27,2008-03-06T17:42:21,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-07,32.1,23.1,26.6,35,23.1,27.5,21.4,74.6,,0,0,,,,,9.4,215,,22.9,2.1,,,,,2008-03-07T05:52:33,2008-03-07T17:42:45,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-08,33.1,23.1,27.2,39.9,23.1,29.1,21.8,73.8,,0,0,,,,,7.6,143,,16.5,2.3,,,,,2008-03-08T05:51:39,2008-03-08T17:43:10,0,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-03-09,34.1,23.1,27.7,35.2,23.1,29.1,21.7,71.9,,0,0,,,,,7.6,114.1,,18.8,2.9,,,,,2008-03-09T05:50:45,2008-03-09T17:43:34,0.02,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-03-10,33.1,24.1,27.5,32.7,24.1,27.8,19.4,64.6,,0,0,,,,,13,262.9,,33.9,3.2,,,,,2008-03-10T05:49:51,2008-03-10T17:43:57,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-11,34.1,22.1,27.5,33.7,22.1,27.7,19,64.9,,0,0,,,,,9.4,265,,33.6,2.4,,,,,2008-03-11T05:48:56,2008-03-11T17:44:21,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-12,34.1,23.1,27.5,34.6,23.1,28.1,19.9,66.1,,0,0,,,,,7.6,283.3,,34.2,2.6,,,,,2008-03-12T05:48:00,2008-03-12T17:44:44,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-13,34.1,22.1,28.5,35.2,22.1,29.3,19.9,63.2,,0,0,,,,,9.4,248.6,,60.8,2.6,,,,,2008-03-13T05:47:05,2008-03-13T17:45:07,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-14,31.1,23.1,27.3,31.5,23.1,27.7,18.9,61.7,,0,0,,,,,14.8,267.5,,57.8,2.4,,,,,2008-03-14T05:46:09,2008-03-14T17:45:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-15,36.1,23.1,28.4,35.9,23.1,28.5,17.9,56.4,,0,0,,,,,11.2,175,,46.3,2.5,,,,,2008-03-15T05:45:12,2008-03-15T17:45:52,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-16,33.1,22.1,27.5,34.1,22.1,28.4,19.4,63.8,,0,0,,,,,13,275,,32.1,2.4,,,,,2008-03-16T05:44:16,2008-03-16T17:46:15,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-17,36.1,24.1,29.3,39.6,24.1,30.2,19.8,61.3,,0,0,,,,,14.8,203.2,,12.5,3.2,,,,,2008-03-17T05:43:19,2008-03-17T17:46:37,0.41,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-03-18,37.1,25.1,29.8,37,25.1,31,20.9,64.2,,0,0,,,,,14.8,186.7,,2.5,3.2,,,,,2008-03-18T05:42:22,2008-03-18T17:46:59,0.44,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-03-19,34.1,25.1,29.1,40.7,25.1,32.1,23.3,72.1,,0,0,,,,,16.6,169.1,,27.8,3.5,,,,,2008-03-19T05:41:25,2008-03-19T17:47:21,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-20,38.1,22.1,27.8,43.5,22.1,30,22.3,74.6,,0,0,,,,,16.6,164.6,,50.8,2.8,,,,,2008-03-20T05:40:28,2008-03-20T17:47:42,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-21,32.1,23.1,27.1,35.9,23.1,28.8,21.8,74.5,,0,0,,,,,18.4,172.9,,60,3.2,,,,,2008-03-21T05:39:31,2008-03-21T17:48:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-22,35.1,26.1,29.6,40.8,26.1,33.1,23.8,73,,0,0,,,,,14.8,163.8,,36.7,3.1,,,,,2008-03-22T05:38:34,2008-03-22T17:48:25,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-23,31.1,26.1,27.6,33.1,26.1,29.6,22.7,75.5,,0,0,,,,,14.8,224.5,,80,2.3,,,,,2008-03-23T05:37:36,2008-03-23T17:48:47,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-24,30.1,25.1,26.8,32,25.1,27.6,21.5,73.4,,0,0,,,,,14.8,186.7,,76.1,2.7,,,,,2008-03-24T05:36:39,2008-03-24T17:49:08,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-25,34.1,23.1,28.1,37.4,23.1,29.7,21.4,68.7,,0,0,,,,,14.8,170.9,,16.4,3.4,,,,,2008-03-25T05:35:41,2008-03-25T17:49:29,0.56,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-03-26,35.1,25.1,29.3,39.6,25.1,31.9,23,71,,0,0,,,,,14.8,180.4,,28.3,3.3,,,,,2008-03-26T05:34:44,2008-03-26T17:49:50,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-27,35.1,26.1,29.9,43.7,26.1,34.8,24.5,74.2,,0,0,,,,,18.4,169.2,,43.8,3.1,,,,,2008-03-27T05:33:46,2008-03-27T17:50:12,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-28,38.1,26.1,30.9,40.2,26.1,33.5,21.8,63.7,,0,0,,,,,20.5,175.2,,23.6,3.5,,,,,2008-03-28T05:32:49,2008-03-28T17:50:33,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-29,38.1,20.1,28.9,43.5,20.1,31.2,21.9,69.3,,0,0,,,,,14.8,186.8,,41.8,3.4,,,,,2008-03-29T05:31:52,2008-03-29T17:50:54,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-30,33.1,21.1,27.2,37.1,21.1,29.2,21.4,72.5,,0,0,,,,,18.4,146,,32.5,3.7,,,,,2008-03-30T05:30:55,2008-03-30T17:51:15,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-03-31,36.1,23.1,29.1,40.9,23.1,31.1,21.9,67.6,,0,0,,,,,27.7,153.8,,40,3.9,,,,,2008-03-31T05:29:58,2008-03-31T17:51:36,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-04-01,32.1,24.1,27.6,32.5,24.1,28,19.4,62.9,,0,0,,,,,13,213.1,,45.8,3,,,,,2008-04-01T05:29:01,2008-04-01T17:51:57,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-04-02,35.1,23.1,28.9,43.5,23.1,31.6,22,68.1,,0,0,,,,,18.4,155,,32.5,3.6,,,,,2008-04-02T05:28:05,2008-04-02T17:52:18,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-04-03,34.1,21.1,28.5,39.5,21.1,30.6,22,69.8,,0,0,,,,,22.3,183.7,,40.9,3.4,,,,,2008-04-03T05:27:08,2008-04-03T17:52:39,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-04-04,26.1,21.1,23.1,26.1,21.1,23.1,19.3,80.1,,0,0,,,,,16.6,151.5,,69,3.1,,,,,2008-04-04T05:26:12,2008-04-04T17:53:00,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-04-05,34.1,21.1,25.7,36.6,21.1,26.4,19.8,73.3,,0,0,,,,,18.4,131.8,,55,2.7,,,,,2008-04-05T05:25:17,2008-04-05T17:53:22,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-04-06,33.1,21.1,25.7,33.1,21.1,26.2,19.7,72.5,,0,0,,,,,14.8,204.5,,43.6,3.1,,,,,2008-04-06T05:24:21,2008-04-06T17:53:43,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-04-07,34.1,22.1,27.3,34.6,22.1,27.7,19.1,64.6,,0,0,,,,,11.2,278.6,,11.7,3.1,,,,,2008-04-07T05:23:26,2008-04-07T17:54:04,0.01,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2008-04-08,35.1,22.1,28.1,35.8,22.1,28.6,20,65.6,,0,0,,,,,9.4,271.7,,28.1,2.6,,,,,2008-04-08T05:22:31,2008-04-08T17:54:26,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-04-09,35.1,24.1,28.5,35.6,24.1,29.1,19.1,60.8,,0,0,,,,,11.2,254.4,,31.3,3,,,,,2008-04-09T05:21:37,2008-04-09T17:54:48,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-04-10,36.1,23.1,29.8,36.4,23.1,30.8,19.8,59.4,,0,0,,,,,13,235.6,,44.2,2.8,,,,,2008-04-10T05:20:43,2008-04-10T17:55:09,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2008-04-11,39.1,25.1,31.2,40.5,25.1,32.7,20.2,55.8,,0,0,,,,,13,178.8,,27.1,3.7,,,,,2008-04-11T05:19:49,2008-04-11T17:55:31,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
